 Label, Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets, SYN Flag Count, RST Flag Count,FIN Flag Count,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Down/Up Ratio, Average Packet Size, Packet Length Std,Active Mean,Idle Mean,alert_text,community_id,Technique,Tactics
DDoS,80,478747,3,6,0,0,0,24298.84678,18.79907341,59843.375,2,1292.555556,2138.329153,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 3 outbound and 6 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: rapid inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,73645478,8,5,0,0,0,158.3668179,0.176521361,6137123.167,0,897.6153846,2726.136143,1961977.0,71700000.0,"Network flow targeting HTTP on port 80. Connection profile: persistent connection. Traffic exchange: low packet count, with 8 outbound and 5 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: moderate-size packets.",0,T1498.001,['Impact']
DDoS,80,33198,3,4,0,0,0,350231.9417,210.8560757,5533.0,1,1661.0,3113.952607,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 3 outbound and 4 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,4040743,5,0,0,0,0,7.42437715,1.237396192,1010185.75,0,7.2,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 5 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1498.001,['Impact']
DDoS,80,6237152,4,0,0,0,0,3.847910072,0.641318345,2079050.667,0,7.5,0.0,901.0,6236251.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 4 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: small uniform packets.",0,T1498.001,['Impact']
DDoS,80,36118,3,6,0,0,0,321917.0497,249.1832327,4514.75,2,1291.888889,1911.59573,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 3 outbound and 6 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,3301941,5,0,0,0,0,9.085565127,1.514260854,825485.25,0,7.2,0.0,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 5 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: alternating active and idle periods. Payload characteristics: small uniform packets.",0,T1498.001,['Impact']
DDoS,80,318943,3,5,0,0,0,36473.60187,25.08285179,45563.28571,1,1454.125,2554.159212,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 3 outbound and 5 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: rapid inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,42546,3,4,0,0,0,273280.6844,164.5278052,7091.0,1,1661.0,2798.956588,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 3 outbound and 4 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,1184085,3,5,0,0,0,9819.396412,6.75627172,169155.0,1,1453.375,2466.94915,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 3 outbound and 5 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,8165806,5,0,0,0,0,3.673856567,0.612309428,2041451.5,0,7.2,0.0,2873.0,8162933.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 5 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: small uniform packets.",0,T1498.001,['Impact']
DDoS,80,640304,3,5,0,0,0,18167.93273,12.49406532,91472.0,1,1454.125,2650.585648,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 3 outbound and 5 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: rapid inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,868722,3,5,0,0,0,13390.93519,9.208929899,124103.1429,1,1454.125,2650.585648,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 3 outbound and 5 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,76429512,9,6,0,0,0,152.598122,0.196259267,5459250.857,0,777.9333333,1824.671686,4206901.0,72100000.0,"Network flow targeting HTTP on port 80. Connection profile: persistent connection. Traffic exchange: low packet count, with 9 outbound and 6 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: moderate-size packets.",0,T1498.001,['Impact']
DDoS,80,10061183,4,0,0,0,0,2.385405374,0.397567562,3353727.667,0,7.5,0.0,1005.0,10100000.0,"Network flow targeting HTTP on port 80. Connection profile: sustained connection. Traffic exchange: very low packet count, with 4 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: small uniform packets.",0,T1498.001,['Impact']
DDoS,80,8189865,5,0,0,0,0,3.663064043,0.610510674,2047466.25,0,7.2,0.0,697.0,8189168.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 5 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: small uniform packets.",0,T1498.001,['Impact']
DDoS,80,97743156,8,5,0,0,0,119.3229324,0.13300164,8145263.0,0,897.6153846,2705.044255,2321289.0,93700000.0,"Network flow targeting HTTP on port 80. Connection profile: persistent connection. Traffic exchange: low packet count, with 8 outbound and 5 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: moderate packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: moderate-size packets.",0,T1498.001,['Impact']
DDoS,80,34759,3,4,0,0,0,334503.2941,201.3866912,5793.166667,1,1661.0,3113.952607,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 3 outbound and 4 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-10ms inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,1322796,3,6,0,0,0,8794.250965,6.803770196,165349.5,2,1292.555556,2138.329153,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 3 outbound and 6 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,6715850,5,0,0,0,0,4.46704438,0.744507397,1678962.5,0,7.2,0.0,5967.0,6709883.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 5 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: small uniform packets.",0,T1498.001,['Impact']
DDoS,80,8121815,4,0,0,0,0,2.955004516,0.492500753,2707271.667,0,7.5,0.0,3010.0,8118805.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 4 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: small uniform packets.",0,T1498.001,['Impact']
DDoS,80,301156,3,4,0,0,0,38607.89757,23.24376735,50192.66667,1,1661.0,3544.652026,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: sub-second connection. Traffic exchange: very low packet count, with 3 outbound and 4 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: rapid inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,1247062,3,3,0,0,0,9323.513987,4.811308499,249412.4,1,1937.833333,4380.487987,0.0,0.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 3 outbound and 3 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: sub-second inter-arrival timing. Traffic rate: moderate packet and byte rate. Directionality: roughly balanced bidirectional traffic. Session rhythm: alternating active and idle periods. Payload characteristics: large variable-size packets.",0,T1498.001,['Impact']
DDoS,80,7402825,5,0,0,0,0,4.052506982,0.67541783,1850706.25,0,7.2,0.0,1007.0,7401818.0,"Network flow targeting HTTP on port 80. Connection profile: short-lived connection. Traffic exchange: very low packet count, with 5 outbound and 0 inbound packets. TCP behavior: mixed TCP control flags. Timing pattern: multi-second inter-arrival gaps. Traffic rate: very low packet and byte rate. Directionality: strongly outbound-dominant traffic. Session rhythm: mostly idle with short active bursts. Payload characteristics: small uniform packets.",0,T1498.001,['Impact']
